Started at 2014-07-31 18:03:04

Ignored: The Fresh Prince of Bel Air, stored: 2s, 21c. Got 2s, 21c.
Ignored: The Gates, stored: 1s, 13c. Got 1s, 13c.
Ignored: The genius of Beethoven, stored: 2s, 5c. Got 2s, 5c.
Ignored: The Girls Guide to Depravity, stored: 1s, 13c. Got 1s, 13c.
Ignored: The Glades, stored: 4s, 49c. Got 4s, 49c.
Ignored: The Glee Project, stored: 2s, 23c. Got 2s, 23c.
Ignored: The Gods of Wheat Street, stored: 1s, 2c. Got 1s, 2c.
Ignored: The Goldbergs (2013), stored: 1s, 23c. Got 1s, 23c.
Ignored: The Good Guys, stored: 1s, 20c. Got 1s, 20c.
Ignored: The Good Wife, stored: 5s, 112c. Got 5s, 112c.
Ignored: The Goode Family, stored: 1s, 3c. Got 1s, 3c.
Ignored: The Goodwin Games, stored: 1s, 7c. Got 1s, 7c.
Ignored: The Great Escape, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Great Train Robbery, stored: 1s, 2c. Got 1s, 2c.
Ignored: The Guild, stored: 2s, 4c. Got 2s, 4c.
Ignored: The Guilty, stored: 1s, 3c. Got 1s, 3c.
Ignored: The Hard Times Of RJ Berger, stored: 2s, 24c. Got 2s, 24c.
Ignored: the hero 2013, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Hills, stored: 5s, 35c. Got 5s, 35c.
Ignored: The Hollow Crown, stored: 1s, 4c. Got 1s, 4c.
Ignored: The Honourable Woman, stored: 1s, 4c. Got 1s, 4c.
Ignored: The Hour, stored: 2s, 12c. Got 2s, 12c.
Ignored: The Human Face, stored: 1s, 2c. Got 1s, 2c.
Ignored: The Inbetweeners, stored: 3s, 18c. Got 3s, 18c.
Ignored: The Inbetweeners (US), stored: 1s, 12c. Got 1s, 12c.
Ignored: The Increasingly Poor Decisions of Todd Margaret, stored: 2s, 8c. Got 2s, 8c.
Ignored: The IT Crowd, stored: 5s, 27c. Got 5s, 27c.
Ignored: The Jeff Dunham Show, stored: 1s, 5c. Got 1s, 5c.
Ignored: The Jensen Project, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Job Lot, stored: 1s, 6c. Got 1s, 6c.
Ignored: The Jury (UK 2011), stored: 1s, 5c. Got 1s, 5c.
Ignored: The Kennedys, stored: 1s, 8c. Got 1s, 8c.
Ignored: The Key of Awesome, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Killing, stored: 3s, 34c. Got 3s, 34c.
Ignored: The King Of Queens, stored: 1s, 1c. Got 1s, 1c.
Ignored: The L Word, stored: 1s, 8c. Got 1s, 8c.
Ignored: The L.A. Complex, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Lady Vanishes, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Larry Sanders Show, stored: 6s, 90c. Got 6s, 90c.
Ignored: The Last Enemy, stored: 1s, 5c. Got 1s, 5c.
Ignored: The Last Ship, stored: 1s, 6c. Got 1s, 6c.
Ignored: The Last Templar, stored: 1s, 2c. Got 1s, 2c.
Ignored: The Last Weekend, stored: 1s, 3c. Got 1s, 3c.
Ignored: The League, stored: 5s, 58c. Got 5s, 58c.
Ignored: The League of Gentlemen, stored: 3s, 20c. Got 3s, 20c.
Ignored: The Leftovers, stored: 1s, 6c. Got 1s, 6c.
Ignored: The Legend of Korra, stored: 3s, 30c. Got 3s, 30c.
Ignored: The Life , stored: 3s, 22c. Got 3s, 22c.
Ignored: The Listener, stored: 5s, 62c. Got 5s, 62c.
Ignored: The Little House, stored: 1s, 2c. Got 1s, 2c.
Ignored: The Lone Gunmen, stored: 1s, 2c. Got 1s, 2c.
Ignored: The Looney Tunes Show (2011), stored: 1s, 4c. Got 1s, 4c.
Ignored: The Loop, stored: 2s, 10c. Got 2s, 10c.
Ignored: The Lost Room, stored: 1s, 6c. Got 1s, 6c.
Ignored: The Lottery (2014), stored: 1s, 2c. Got 1s, 2c.
Ignored: The Lying Game , stored: 2s, 30c. Got 2s, 30c.
Ignored: The Marriage Ref, stored: 1s, 7c. Got 1s, 7c.
Ignored: The Maxx, stored: 1s, 2c. Got 1s, 2c.
Ignored: The men who built America, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Mentalist, stored: 6s, 137c. Got 6s, 137c.
Ignored: The Michael J. Fox Show, stored: 1s, 15c. Got 1s, 15c.
Ignored: The Middle, stored: 5s, 118c. Got 5s, 118c.
Ignored: The Midnight Beast, stored: 2s, 6c. Got 2s, 6c.
Ignored: The Mighty Boosh, stored: 3s, 22c. Got 3s, 22c.
Ignored: The Mill, stored: 2s, 6c. Got 2s, 6c.
Ignored: The Millers, stored: 1s, 23c. Got 1s, 23c.
Ignored: The Mimic, stored: 2s, 7c. Got 2s, 7c.
Ignored: The Mindy Project, stored: 2s, 46c. Got 2s, 46c.
Ignored: The Moaning of Life, stored: 1s, 3c. Got 1s, 3c.
Ignored: The Mob Doctor, stored: 1s, 13c. Got 1s, 13c.
Ignored: The Musketeers, stored: 1s, 10c. Got 1s, 10c.
Ignored: The Mystery Of A Hansom Cab, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Mystery of Edwin Drood, stored: 1s, 2c. Got 1s, 2c.
Ignored: The Naked Chef, stored: 2s, 10c. Got 2s, 10c.
Ignored: The Nativity, stored: 1s, 4c. Got 1s, 4c.
Ignored: The Neighbors, stored: 2s, 44c. Got 2s, 44c.
Ignored: The New Adventures of Old Christine, stored: 3s, 41c. Got 3s, 41c.
Ignored: The New Normal, stored: 1s, 23c. Got 1s, 23c.
Ignored: The Newsroom (2012), stored: 2s, 19c. Got 2s, 19c.
Ignored: The Night Shift, stored: 1s, 8c. Got 1s, 8c.
Ignored: The Nine, stored: 1s, 3c. Got 1s, 3c.
Ignored: The nine lives of Chloe King, stored: 1s, 10c. Got 1s, 10c.
Ignored: The No 1 Ladies Detective Agency, stored: 1s, 7c. Got 1s, 7c.
Ignored: The Normal Heart, stored: 1s, 1c. Got 1s, 1c.
Ignored: The O.C., stored: 1s, 3c. Got 1s, 3c.
Ignored: The Office, stored: 6s, 123c. Got 6s, 123c.
Ignored: The Office (UK), stored: 1s, 1c. Got 1s, 1c.
Ignored: The Originals, stored: 1s, 23c. Got 1s, 23c.
Ignored: The Outer Limits, stored: 2s, 8c. Got 2s, 8c.
Ignored: The Outlaw Michael Howe, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Pacific, stored: 1s, 10c. Got 1s, 10c.
Ignored: The Paradise, stored: 2s, 16c. Got 2s, 16c.
Ignored: The Paul Reiser Show, stored: 1s, 2c. Got 1s, 2c.
Ignored: The Penguins of Madagascar, stored: 2s, 66c. Got 2s, 66c.
Ignored: The Phantom, stored: 1s, 2c. Got 1s, 2c.
Ignored: The Philanthropist, stored: 1s, 8c. Got 1s, 8c.
Ignored: The Pillars of the Earth, stored: 1s, 7c. Got 1s, 7c.
Ignored: The Playboy Club, stored: 1s, 3c. Got 1s, 3c.
Ignored: The Poison Tree, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Politician's Husband, stored: 1s, 3c. Got 1s, 3c.
Ignored: The Practice, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Pranker, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Pretender, stored: 4s, 81c. Got 4s, 81c.
Ignored: The Prisoner (1967), stored: 1s, 17c. Got 1s, 17c.
Ignored: The Prisoner (2009), stored: 1s, 6c. Got 1s, 6c.
Ignored: The Promise, stored: 1s, 4c. Got 1s, 4c.
Ignored: The Protector, stored: 1s, 13c. Got 1s, 13c.
Ignored: The Real Housewives of D.C., stored: 1s, 1c. Got 1s, 1c.
Ignored: The real L word, stored: 3s, 27c. Got 3s, 27c.
Ignored: The Rebels, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Reckoning, stored: 1s, 2c. Got 1s, 2c.
Ignored: The Red Road, stored: 1s, 6c. Got 1s, 6c.
Ignored: The Ricky Gervais Show, stored: 3s, 39c. Got 3s, 39c.
Ignored: The River, stored: 1s, 7c. Got 1s, 7c.
Ignored: The Royal Bodyguard, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Sarah Jane Adventures, stored: 5s, 53c. Got 5s, 53c.
Ignored: The Sarah Jane Alien Files, stored: 1s, 6c. Got 1s, 6c.
Ignored: The Sarah Silverman Program, stored: 3s, 30c. Got 3s, 30c.
Ignored: The Second Coming, stored: 1s, 2c. Got 1s, 2c.
Ignored: The Secret Circle, stored: 1s, 22c. Got 1s, 22c.
Ignored: The Secret Life of the American Teenager, stored: 5s, 120c. Got 5s, 120c.
Ignored: The Secret of Crickley Hall, stored: 1s, 3c. Got 1s, 3c.
Ignored: The Security Men, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Shadow Line, stored: 1s, 7c. Got 1s, 7c.
Ignored: The Shield, stored: 2s, 26c. Got 2s, 26c.
Ignored: The Silence, stored: 1s, 4c. Got 1s, 4c.
Ignored: The Simpsons, stored: 6s, 133c. Got 6s, 133c.
Ignored: The Slap, stored: 1s, 8c. Got 1s, 8c.
Ignored: The Smoke, stored: 1s, 3c. Got 1s, 3c.
Ignored: The Sopranos, stored: 2s, 8c. Got 2s, 8c.
Ignored: The Soul Man, stored: 1s, 12c. Got 1s, 12c.
Ignored: The Sound and The Fury: A Century of Modern Music, stored: 1s, 3c. Got 1s, 3c.
Ignored: The Spectacular Spiderman, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Spies Of Warsaw, stored: 1s, 2c. Got 1s, 2c.
Ignored: The Spoils of Babylon, stored: 1s, 6c. Got 1s, 6c.
Ignored: The State Within, stored: 1s, 6c. Got 1s, 6c.
Ignored: The Storm, stored: 1s, 2c. Got 1s, 2c.
Ignored: The Story of Science, stored: 1s, 6c. Got 1s, 6c.
Ignored: The Strain, stored: 1s, 3c. Got 1s, 3c.
Ignored: The Straits, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Suspicions of Mr Whicher, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Syndicate, stored: 2s, 11c. Got 2s, 11c.
Ignored: The Thick of It, stored: 4s, 20c. Got 4s, 20c.
Ignored: The Thin Blue Line, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Tick, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Tomorrow People (US), stored: 1s, 22c. Got 1s, 22c.
Ignored: The Town, stored: 1s, 3c. Got 1s, 3c.
Ignored: The Trip, stored: 1s, 3c. Got 1s, 3c.
Ignored: The Tudors, stored: 3s, 19c. Got 3s, 19c.
Ignored: The Tunnel, stored: 1s, 10c. Got 1s, 10c.
Ignored: The Twilight Zone, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Unit, stored: 2s, 23c. Got 2s, 23c.
Ignored: The universe, stored: 6s, 18c. Got 6s, 18c.
Ignored: The Unusuals, stored: 1s, 10c. Got 1s, 10c.
Ignored: The Vampire Diaries, stored: 5s, 111c. Got 5s, 111c.
Ignored: The Village, stored: 1s, 6c. Got 1s, 6c.
Ignored: The vineyard, stored: 1s, 1c. Got 1s, 1c.
Ignored: The voice, stored: 5s, 31c. Got 5s, 31c.
Ignored: The Walking Dead, stored: 4s, 53c. Got 4s, 53c.
Ignored: The West Wing, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Whale (2013), stored: 1s, 1c. Got 1s, 1c.
Ignored: The White Queen, stored: 1s, 10c. Got 1s, 10c.
Ignored: The Whole Truth, stored: 1s, 6c. Got 1s, 6c.
Ignored: The Widower, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Wipers Times, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Wire, stored: 4s, 30c. Got 4s, 30c.
Ignored: The Wright Way, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Writers' Room, stored: 1s, 5c. Got 1s, 5c.
Ignored: The Wrong Mans, stored: 1s, 6c. Got 1s, 6c.
Ignored: The X Factor US, stored: 2s, 11c. Got 2s, 11c.
Ignored: The Yard, stored: 1s, 1c. Got 1s, 1c.
Ignored: The Young Indiana Jones Chronicles, stored: 1s, 3c. Got 1s, 3c.
Ignored: Thirteen Steps Down, stored: 1s, 2c. Got 1s, 2c.
Ignored: This Is England 86, stored: 2s, 7c. Got 2s, 7c.
Ignored: This is Jinsy, stored: 1s, 1c. Got 1s, 1c.
Ignored: Thor , stored: 1s, 4c. Got 1s, 4c.
Ignored: Thorne, stored: 1s, 6c. Got 1s, 6c.
Ignored: Those Who Can't, stored: 1s, 1c. Got 1s, 1c.
Ignored: Those Who kill, stored: 1s, 10c. Got 1s, 10c.
Ignored: Three Inches, stored: 1s, 1c. Got 1s, 1c.
Ignored: Three Rivers, stored: 1s, 13c. Got 1s, 13c.
Ignored: Threesome, stored: 1s, 6c. Got 1s, 6c.
Ignored: Through The Wormhole, stored: 5s, 48c. Got 5s, 48c.
Ignored: Thundercats, stored: 1s, 25c. Got 1s, 25c.
Ignored: Til Death, stored: 2s, 23c. Got 2s, 23c.
Ignored: TILT, stored: 1s, 1c. Got 1s, 1c.
Ignored: Tim's Vermeer, stored: 1s, 1c. Got 1s, 1c.
Ignored: TÃ­mi nornarinnar, stored: 1s, 4c. Got 1s, 4c.
Ignored: Tipping the Velvet, stored: 1s, 3c. Got 1s, 3c.
Ignored: Titanic (2012), stored: 1s, 4c. Got 1s, 4c.
Ignored: Titanic: Blood and Steel, stored: 1s, 12c. Got 1s, 12c.
Ignored: Titus, stored: 2s, 14c. Got 2s, 14c.
Ignored: Toast of London, stored: 1s, 6c. Got 1s, 6c.
Ignored: Todd , stored: 2s, 26c. Got 2s, 26c.
Ignored: Top Boy, stored: 2s, 6c. Got 2s, 6c.
Ignored: Top Chef, stored: 2s, 17c. Got 2s, 17c.
Ignored: Top Chef: Just deserts, stored: 1s, 10c. Got 1s, 10c.
Ignored: Top Gear, stored: 16s, 104c. Got 16s, 104c.
Ignored: Top Gear US, stored: 4s, 20c. Got 4s, 20c.
Ignored: Top of the Lake, stored: 1s, 7c. Got 1s, 7c.
Ignored: Top Shot, stored: 2s, 3c. Got 2s, 3c.
Ignored: Torchwood, stored: 3s, 19c. Got 3s, 19c.
Ignored: Total Drama Island, stored: 1s, 1c. Got 1s, 1c.
Ignored: Touch, stored: 2s, 26c. Got 2s, 26c.
Ignored: Tower Prep, stored: 1s, 13c. Got 1s, 13c.
Ignored: Traffic Light, stored: 1s, 13c. Got 1s, 13c.
Ignored: Trailer Park Boys, stored: 3s, 15c. Got 3s, 15c.
Ignored: Transformers Prime, stored: 2s, 3c. Got 2s, 3c.
Ignored: Transparent, stored: 1s, 1c. Got 1s, 1c.
Ignored: Transporter: The Series, stored: 1s, 10c. Got 1s, 10c.
Ignored: Trauma, stored: 1s, 18c. Got 1s, 18c.
Ignored: Treasure Island , stored: 1s, 2c. Got 1s, 2c.
Ignored: Treme, stored: 4s, 36c. Got 4s, 36c.
Ignored: Trinity, stored: 1s, 8c. Got 1s, 8c.
Ignored: Tron: Uprising, stored: 1s, 19c. Got 1s, 19c.
Ignored: Trophy Wife, stored: 1s, 22c. Got 1s, 22c.
Ignored: Tru Calling, stored: 2s, 4c. Got 2s, 4c.
Ignored: Truckers, stored: 1s, 5c. Got 1s, 5c.
Ignored: True Blood, stored: 7s, 78c. Got 7s, 78c.
Ignored: true blood minisodes, stored: 1s, 5c. Got 1s, 5c.
Ignored: True Detective, stored: 1s, 9c. Got 1s, 9c.
Ignored: True Justice, stored: 1s, 1c. Got 1s, 1c.
Ignored: True Love, stored: 1s, 5c. Got 1s, 5c.
Ignored: Trust Me, stored: 1s, 13c. Got 1s, 13c.
Ignored: Turn, stored: 1s, 10c. Got 1s, 10c.
Ignored: Twenty Twelve, stored: 1s, 2c. Got 1s, 2c.
Ignored: Twisted, stored: 1s, 20c. Got 1s, 20c.
Ignored: Two And a Half Men, stored: 11s, 206c. Got 11s, 206c.
Ignored: Two guys and a girl, stored: 1s, 6c. Got 1s, 6c.
Ignored: Tyrant, stored: 1s, 6c. Got 1s, 6c.
Ignored: Ugly Americans, stored: 2s, 31c. Got 2s, 31c.
Ignored: Ugly Betty, stored: 3s, 47c. Got 3s, 47c.
Ignored: Ultimate Fighter, stored: 1s, 3c. Got 1s, 3c.
Ignored: Ultimate Spiderman 2012, stored: 2s, 41c. Got 2s, 41c.
Ignored: Ultraviolet, stored: 1s, 6c. Got 1s, 6c.
Ignored: Uncle, stored: 1s, 6c. Got 1s, 6c.
Ignored: Undateable, stored: 1s, 13c. Got 1s, 13c.
Ignored: Undeclared, stored: 1s, 17c. Got 1s, 17c.
Ignored: Undeniable, stored: 1s, 2c. Got 1s, 2c.
Ignored: Under the Dome, stored: 2s, 19c. Got 2s, 19c.
Ignored: Underbelly, stored: 3s, 37c. Got 3s, 37c.
Ignored: Undercover Boss, stored: 3s, 12c. Got 3s, 12c.
Ignored: Undercovers, stored: 1s, 11c. Got 1s, 11c.
Ignored: Underemployed, stored: 1s, 7c. Got 1s, 7c.
Ignored: Unforgettable, stored: 3s, 40c. Got 3s, 40c.
Ignored: United, stored: 1s, 1c. Got 1s, 1c.
Ignored: United States of Tara, stored: 3s, 36c. Got 3s, 36c.
Ignored: Unnatural History, stored: 1s, 13c. Got 1s, 13c.
Ignored: Ãœnsere Mutter, Ã¼nsere VÃ¤ter, stored: 1s, 3c. Got 1s, 3c.
Ignored: Unsupervised, stored: 1s, 2c. Got 1s, 2c.
Ignored: Up All Night, stored: 2s, 35c. Got 2s, 35c.
Ignored: Up The Women, stored: 1s, 3c. Got 1s, 3c.
Ignored: Upstairs, Downstairs, stored: 2s, 9c. Got 2s, 9c.
Ignored: Utopia, stored: 2s, 10c. Got 2s, 10c.
Ignored: V (2009), stored: 2s, 23c. Got 2s, 23c.
Ignored: Valentine, stored: 1s, 4c. Got 1s, 4c.
Ignored: Veep, stored: 3s, 28c. Got 3s, 28c.
Ignored: Vegas, stored: 1s, 21c. Got 1s, 21c.
Ignored: Vera, stored: 4s, 12c. Got 4s, 12c.
Ignored: Veronica Mars, stored: 1s, 1c. Got 1s, 1c.
Ignored: Vexed, stored: 2s, 9c. Got 2s, 9c.
Ignored: Vice, stored: 2s, 12c. Got 2s, 12c.
Ignored: Vicious, stored: 1s, 7c. Got 1s, 7c.
Ignored: Victorious, stored: 1s, 10c. Got 1s, 10c.
Ignored: Video Game High School, stored: 2s, 11c. Got 2s, 11c.
Ignored: Vikings, stored: 2s, 19c. Got 2s, 19c.
Ignored: Vikingshill, stored: 1s, 8c. Got 1s, 8c.
Ignored: Virtuality, stored: 1s, 1c. Got 1s, 1c.
Ignored: Viva Blackpool, stored: 1s, 6c. Got 1s, 6c.
Ignored: W1A, stored: 1s, 1c. Got 1s, 1c.
Ignored: Waking the Dead , stored: 2s, 3c. Got 2s, 3c.
Ignored: Wallander, stored: 3s, 9c. Got 3s, 9c.
Ignored: Warehouse 13, stored: 5s, 63c. Got 5s, 63c.
Ignored: Waterloo Road, stored: 1s, 1c. Got 1s, 1c.
Ignored: Way To Go, stored: 1s, 6c. Got 1s, 6c.
Ignored: We Are Legion 2012, stored: 1s, 1c. Got 1s, 1c.
Ignored: We Are Men, stored: 1s, 2c. Got 1s, 2c.
Ignored: Web Therapy, stored: 3s, 26c. Got 3s, 26c.
Ignored: Wedding Band, stored: 1s, 2c. Got 1s, 2c.
Ignored: Weeds, stored: 6s, 74c. Got 6s, 74c.
Ignored: Welcome To Sweden, stored: 1s, 3c. Got 1s, 3c.
Ignored: Welcome to the Family, stored: 1s, 3c. Got 1s, 3c.
Ignored: Wentworth, stored: 1s, 10c. Got 1s, 10c.
Ignored: West , stored: 1s, 1c. Got 1s, 1c.
Ignored: What I Like About You, stored: 1s, 6c. Got 1s, 6c.
Ignored: What Remains, stored: 1s, 4c. Got 1s, 4c.
Ignored: Wheeler Dealers, stored: 3s, 5c. Got 3s, 5c.
Ignored: When Calls the Heart, stored: 1s, 1c. Got 1s, 1c.
Ignored: White Collar, stored: 5s, 75c. Got 5s, 75c.
Ignored: White Heat, stored: 1s, 6c. Got 1s, 6c.
Ignored: White Van Man, stored: 1s, 4c. Got 1s, 4c.
Ignored: Whitechapel, stored: 4s, 18c. Got 4s, 18c.
Ignored: Whitney, stored: 2s, 38c. Got 2s, 38c.
Ignored: Who do you think you are?, stored: 2s, 4c. Got 2s, 4c.
Ignored: Whose line is it anyway, stored: 3s, 19c. Got 3s, 19c.
Ignored: Wild Boys, stored: 1s, 8c. Got 1s, 8c.
Ignored: Wildfire, stored: 1s, 1c. Got 1s, 1c.
Ignored: Wilfred (US), stored: 4s, 46c. Got 4s, 46c.
Ignored: Will And Grace, stored: 5s, 74c. Got 5s, 74c.
Ignored: William Shatnerâ€™s The Captains, stored: 1s, 1c. Got 1s, 1c.
Ignored: Wire in the blood, stored: 1s, 4c. Got 1s, 4c.
Ignored: Wired, stored: 1s, 2c. Got 1s, 2c.
Ignored: Witchblade, stored: 2s, 13c. Got 2s, 13c.
Ignored: Witches of East End, stored: 2s, 14c. Got 2s, 14c.
Ignored: Without a Trace, stored: 1s, 24c. Got 1s, 24c.
Ignored: Without you, stored: 1s, 1c. Got 1s, 1c.
Ignored: Wizards Of Waverly Place, stored: 4s, 63c. Got 4s, 63c.
Ignored: Women In Love, stored: 1s, 2c. Got 1s, 2c.
Ignored: Wonderland, stored: 1s, 13c. Got 1s, 13c.
Ignored: Wonders Of Life, stored: 1s, 1c. Got 1s, 1c.
Ignored: Wonders of the solar system, stored: 1s, 5c. Got 1s, 5c.
Ignored: Wonders of the Universe, stored: 1s, 4c. Got 1s, 4c.
Ignored: Work It, stored: 1s, 2c. Got 1s, 2c.
Ignored: Workaholics, stored: 4s, 37c. Got 4s, 37c.
Ignored: Working Class, stored: 1s, 6c. Got 1s, 6c.
Ignored: Working The Engels, stored: 1s, 2c. Got 1s, 2c.
Ignored: World Without End, stored: 1s, 8c. Got 1s, 8c.
Ignored: Worst Week, stored: 1s, 16c. Got 1s, 16c.
Ignored: WPC 56, stored: 1s, 1c. Got 1s, 1c.
Ignored: WWII In HD, stored: 1s, 10c. Got 1s, 10c.
Ignored: XIII: The Series, stored: 2s, 16c. Got 2s, 16c.
Ignored: Yonderland, stored: 1s, 8c. Got 1s, 8c.
Ignored: You're the Worst, stored: 1s, 2c. Got 1s, 2c.
Ignored: Young , stored: 1s, 5c. Got 1s, 5c.
Ignored: Young Herriot, stored: 1s, 3c. Got 1s, 3c.
Ignored: Young Justice, stored: 2s, 45c. Got 2s, 45c.
Ignored: Youngers, stored: 1s, 1c. Got 1s, 1c.
Ignored: Zen, stored: 1s, 3c. Got 1s, 3c.
Ignored: Zenith , stored: 1s, 3c. Got 1s, 3c.
Ignored: Zero Hour (2013), stored: 1s, 9c. Got 1s, 9c.
Ignored: Zetman, stored: 1s, 4c. Got 1s, 4c.
Ignored: Zombieland, stored: 1s, 1c. Got 1s, 1c.

Ended at 2014-07-31 18:03:06
